rent_price,location,sq_mt,bedroom_n,bathroom_n
1.500 €/mes,Pacífico (Distrito Retiro. Madrid Capital),90 m²,2,1
800 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
1.100 €/mes,Goya (Distrito Salamanca. Madrid Capital),68 m²,2,1
780 €/mes,Aluche (Distrito Latina. Madrid Capital),65 m²,2,1
3.300 €/mes,Almagro (Distrito Chamberí. Madrid Capital),205 m²,5,4
940 €/mes,Goya (Distrito Salamanca. Madrid Capital),40 m²,1,1
3.500 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),600 m²,6,7
890 €/mes,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),87 m²,2,1
1.600 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),115 m²,2,2
900 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),90 m²,3,1
1.950 €/mes,Castellana (Distrito Salamanca. Madrid Capital),100 m²,2,2
1.400 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),80 m²,2,1
1.950 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),120 m²,2,2
1.900 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),128 m²,3,2
1.600 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),70 m²,1,1
1.800 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),102 m²,3,2
900 €/mes,Almenara (Distrito Tetuán. Madrid Capital),65 m²,2,1
1.350 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),123 m²,2,1
750 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),64 m²,2,1
1.400 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),80 m²,2,2
6.475 €/mes,Castellana (Distrito Salamanca. Madrid Capital),294 m²,4,5
1.095 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),65 m²,2,1
1.250 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),92 m²,3,2
3.000 €/mes,Palomas (Distrito Hortaleza. Madrid Capital),70 m²,2,2
4.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),201 m²,3,5
1.350 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),120 m²,3,2
1.200 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),115 m²,3,1
900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),35 m²,1,1
1.800 €/mes,Castellana (Distrito Salamanca. Madrid Capital),90 m²,2,2
1.100 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),57 m²,2,1
1.200 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),56 m²,1,1
2.900 €/mes,Lista (Distrito Salamanca. Madrid Capital),230 m²,4,3
5.200 €/mes,Castellana (Distrito Salamanca. Madrid Capital),238 m²,4,5
650 €/mes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),60 m²,2,1
950 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),90 m²,3,2
950 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),55 m²,1,1
4.100 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),240 m²,4,4
2.600 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),140 m²,3,2
2.200 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),40 m²,1,planta 20
1.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),65 m²,2,1
1.500 €/mes,Sol (Distrito Centro. Madrid Capital),75 m²,2,1
1.250 €/mes,Estrella (Distrito Retiro. Madrid Capital),83 m²,3,1
825 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),57 m²,1,1
1.200 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),70 m²,2,2
900 €/mes,Almagro (Distrito Chamberí. Madrid Capital),50 m²,1,1
650 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),65 m²,1,1
1.300 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),85 m²,2,1
1.900 €/mes,Lista (Distrito Salamanca. Madrid Capital),135 m²,5,1
3.800 €/mes,Castellana (Distrito Salamanca. Madrid Capital),148 m²,3,3
1.500 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),100 m²,2,1
4.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),140 m²,3,3
900 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),70 m²,1,1
1.700 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),100 m²,2,2
1.600 €/mes,Almagro (Distrito Chamberí. Madrid Capital),85 m²,2,1
1.300 €/mes,Ibiza (Distrito Retiro. Madrid Capital),111 m²,2,2
675 €/mes,Aluche (Distrito Latina. Madrid Capital),47 m²,2,1
870 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),48 m²,1,1
3.200 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),154 m²,6,3
1.390 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),80 m²,2,2
4.750 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),340 m²,5,6
6.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),257 m²,4,5
1.050 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),82 m²,2,1
850 €/mes,Castellana (Distrito Salamanca. Madrid Capital),38 m²,1,1
1.450 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),75 m²,2,2
925 €/mes,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),75 m²,1,2
963 €/mes,Pavones (Distrito Moratalaz. Madrid Capital),98 m²,3,2
845 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),53 m²,2,1
2.350 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),140 m²,3,2
1.100 €/mes,Castellana (Distrito Salamanca. Madrid Capital),65 m²,2,1
1.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),75 m²,2,1
3.600 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),153 m²,3,2
2.300 €/mes,Almenara (Distrito Tetuán. Madrid Capital),190 m²,4,3
2.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),180 m²,2,2
800 €/mes,Palacio (Distrito Centro. Madrid Capital),44 m²,1,4ª planta
1.700 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),123 m²,1,1
2.750 €/mes,Castilla (Distrito Chamartín. Madrid Capital),225 m²,4,3
950 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),47 m²,1,1
1.275 €/mes,Simancas (Distrito San Blas. Madrid Capital),118 m²,3,2
2.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),87 m²,4,1
1.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),55 m²,2,1
1.700 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),103 m²,4,2
2.300 €/mes,El Plantío (Distrito Moncloa-Aravaca. Madrid Capital),147 m²,3,2
1.700 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),143 m²,1,1
700 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),52 m²,1,"13
 €/m²"
1.100 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),113 m²,2,1
913 €/mes,Valdebernardo (Distrito Vicálvaro. Madrid Capital),93 m²,3,2
600 €/mes,Portazgo (Distrito Puente de Vallecas. Madrid Capital),30 m²,1,1
1.400 €/mes,Palacio (Distrito Centro. Madrid Capital),50 m²,2,1
950 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),88 m²,1,1
2.850 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),185 m²,4,3
750 €/mes,Castellana (Distrito Salamanca. Madrid Capital),30 m²,1,"25
 €/m²"
1.150 €/mes,Lista (Distrito Salamanca. Madrid Capital),51 m²,2,1
1.500 €/mes,Castilla (Distrito Chamartín. Madrid Capital),134 m²,4,2
800 €/mes,Aluche (Distrito Latina. Madrid Capital),59 m²,3,1
1.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),90 m²,2,2
8.500 €/mes,Castellana (Distrito Salamanca. Madrid Capital),340 m²,2,5
2.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),135 m²,2,2
2.400 €/mes,El Plantío (Distrito Moncloa-Aravaca. Madrid Capital),215 m²,4,4
1.100 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),105 m²,3,1
1.050 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),45 m²,1,1
3.200 €/mes,El Viso (Distrito Chamartín. Madrid Capital),250 m²,1,1
1.500 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),142 m²,3,2
726 €/mes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),55 m²,3,1
1.600 €/mes,Almagro (Distrito Chamberí. Madrid Capital),90 m²,2,1
1.125 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),111 m²,3,2
3.500 €/mes,Palacio (Distrito Centro. Madrid Capital),225 m²,3,3
4.300 €/mes,El Viso (Distrito Chamartín. Madrid Capital),190 m²,4,4
1.300 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),57 m²,1,1
975 €/mes,Simancas (Distrito San Blas. Madrid Capital),84 m²,2,2
1.700 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),110 m²,2,2
800 €/mes,Ambroz (Distrito Vicálvaro. Madrid Capital),60 m²,3,1
700 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),50 m²,1,1
9.000 €/mes,El Plantío (Distrito Moncloa-Aravaca. Madrid Capital),1.100 m²,6,9
780 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),28 m²,1,1
900 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),52 m²,1,1
950 €/mes,Lista (Distrito Salamanca. Madrid Capital),50 m²,2,1
1.450 €/mes,Castellana (Distrito Salamanca. Madrid Capital),65 m²,2,1
1.680 €/mes,Castellana (Distrito Salamanca. Madrid Capital),85 m²,2,2
1.800 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),70 m²,1,1
1.500 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),80 m²,2,1
1.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),126 m²,1,1
1.700 €/mes,Goya (Distrito Salamanca. Madrid Capital),75 m²,2,2
2.400 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),90 m²,2,2
2.100 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),130 m²,3,2
750 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),60 m²,1,1
780 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),57 m²,2,1
1.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),67 m²,1,2
800 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),45 m²,1,1
1.800 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),140 m²,3,2
1.100 €/mes,Palacio (Distrito Centro. Madrid Capital),73 m²,2,2
2.300 €/mes,Almenara (Distrito Tetuán. Madrid Capital),110 m²,3,2
2.200 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),146 m²,3,3
1.800 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),110 m²,4,2
3.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),180 m²,3,3
875 €/mes,Almenara (Distrito Tetuán. Madrid Capital),72 m²,1,1
1.600 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),90 m²,3,1
755 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),44 m²,1,1
1.200 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),60 m²,2,1
2.700 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),136 m²,3,2
900 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),70 m²,2,1
684 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),40 m²,2,1
1.650 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),55 m²,1,1
1.550 €/mes,Pacífico (Distrito Retiro. Madrid Capital),100 m²,3,2
1.400 €/mes,Pacífico (Distrito Retiro. Madrid Capital),125 m²,3,2
3.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),170 m²,4,3
875 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),81 m²,1,1
1.400 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),113 m²,3,2
650 €/mes,San Pascual (Distrito Ciudad Lineal. Madrid Capital),50 m²,1,4ª planta
2.600 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),127 m²,2,2
4.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),300 m²,3,3
790 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),39 m²,1,1
2.200 €/mes,Lista (Distrito Salamanca. Madrid Capital),118 m²,2,2
1.450 €/mes,Pacífico (Distrito Retiro. Madrid Capital),94 m²,2,1
840 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),57 m²,1,1
1.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),90 m²,3,1
1.250 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),100 m²,2,1
750 €/mes,Castilla (Distrito Chamartín. Madrid Capital),50 m²,1,3ª planta
950 €/mes,Zofío (Distrito Usera. Madrid Capital),70 m²,2,1
1.200 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),80 m²,3,1
2.500 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),150 m²,4,2
800 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),60 m²,1,1
3.300 €/mes,Goya (Distrito Salamanca. Madrid Capital),280 m²,4,4
1.350 €/mes,Castellana (Distrito Salamanca. Madrid Capital),70 m²,2,1
2.835 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),192 m²,4,4
1.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),55 m²,2,1
850 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),42 m²,1,1
1.095 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),70 m²,1,2
1.600 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),73 m²,1,1
900 €/mes,Palacio (Distrito Centro. Madrid Capital),65 m²,1,1
1.500 €/mes,Almagro (Distrito Chamberí. Madrid Capital),65 m²,2,2
1.200 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),50 m²,1,1
1.200 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),89 m²,2,3
925 €/mes,Buenavista (Distrito Carabanchel. Madrid Capital),75 m²,2,1
1.250 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),66 m²,1,1
1.350 €/mes,Almagro (Distrito Chamberí. Madrid Capital),82 m²,1,2
1.400 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),65 m²,2,2
675 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),38 m²,1,"17
 €/m²"
820 €/mes,Valdebernardo (Distrito Vicálvaro. Madrid Capital),94 m²,2,2
1.200 €/mes,Aluche (Distrito Latina. Madrid Capital),110 m²,3,2
1.800 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),106 m²,2,2
1.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),120 m²,2,2
850 €/mes,Palacio (Distrito Centro. Madrid Capital),62 m²,1,1
890 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),52 m²,2,1
650 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),32 m²,1,4ª planta
3.950 €/mes,Castellana (Distrito Salamanca. Madrid Capital),196 m²,3,3
3.245 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),95 m²,1,2
975 €/mes,Butarque (Distrito Villaverde. Madrid Capital),70 m²,2,1
1.150 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),70 m²,1,1
3.150 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),211 m²,4,3
1.250 €/mes,El Viso (Distrito Chamartín. Madrid Capital),82 m²,1,1
950 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),60 m²,3,1
1.700 €/mes,Palacio (Distrito Centro. Madrid Capital),101 m²,2,1
1.100 €/mes,Goya (Distrito Salamanca. Madrid Capital),57 m²,1,1
1.300 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),78 m²,2,1
1.500 €/mes,Goya (Distrito Salamanca. Madrid Capital),65 m²,1,1
2.200 €/mes,Sol (Distrito Centro. Madrid Capital),95 m²,3,1
1.050 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),94 m²,2,2
1.800 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),130 m²,2,2
890 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),35 m²,1,Más de 20
2.800 €/mes,Castellana (Distrito Salamanca. Madrid Capital),190 m²,3,3
3.600 €/mes,Palacio (Distrito Centro. Madrid Capital),222 m²,4,5
1.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),60 m²,1,1
1.790 €/mes,Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital),109 m²,3,2
1.950 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),172 m²,3,1
1.700 €/mes,Costillares (Distrito Ciudad Lineal. Madrid Capital),111 m²,2,2
1.950 €/mes,Almagro (Distrito Chamberí. Madrid Capital),100 m²,2,2
950 €/mes,Castellana (Distrito Salamanca. Madrid Capital),43 m²,1,1
750 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),42 m²,5ª planta,"17
 €/m²"
1.850 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),140 m²,3,2
1.400 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),80 m²,1,1
4.800 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),430 m²,5,5
895 €/mes,Butarque (Distrito Villaverde. Madrid Capital),65 m²,1,1
9.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),300 m²,3,5
6.778 €/mes,Castellana (Distrito Salamanca. Madrid Capital),187 m²,4,4
1.350 €/mes,Vinateros (Distrito Moratalaz. Madrid Capital),92 m²,3,2
1.850 €/mes,Goya (Distrito Salamanca. Madrid Capital),59 m²,1,1
790 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),55 m²,1,1
1.700 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),70 m²,1,1
1.300 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),79 m²,2,2
590 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),45 m²,2,2
900 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),30 m²,1,1
1.700 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),118 m²,4,2
2.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),102 m²,2,2
1.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),69 m²,2,1
850 €/mes,San Fermín (Distrito Usera. Madrid Capital),99 m²,3,2
525 €/mes,Cármenes (Distrito Latina. Madrid Capital),60 m²,2,1
990 €/mes,Palacio (Distrito Centro. Madrid Capital),40 m²,1,1
950 €/mes,Palacio (Distrito Centro. Madrid Capital),50 m²,1,1
1.450 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),80 m²,2,1
1.100 €/mes,Goya (Distrito Salamanca. Madrid Capital),54 m²,1,1
1.390 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),70 m²,2,2
1.000 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),78 m²,2,1
1.190 €/mes,Sol (Distrito Centro. Madrid Capital),50 m²,1,1
1.600 €/mes,Ibiza (Distrito Retiro. Madrid Capital),111 m²,4,2
2.950 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),179 m²,2,3
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),110 m²,3,1
1.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),70 m²,3,1
1.550 €/mes,Pacífico (Distrito Retiro. Madrid Capital),117 m²,3,2
880 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),45 m²,2,1
2.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),135 m²,2,2
3.300 €/mes,Castellana (Distrito Salamanca. Madrid Capital),150 m²,4,3
2.835 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),192 m²,4,4
1.950 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),130 m²,3,3
2.200 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),39 m²,1,"56
 €/m²"
1.400 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),44 m²,1,1
850 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),50 m²,1,1
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),100 m²,3,1
1.850 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),135 m²,4,2
2.600 €/mes,Castellana (Distrito Salamanca. Madrid Capital),120 m²,3,2
1.290 €/mes,Pacífico (Distrito Retiro. Madrid Capital),94 m²,3,2
1.300 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),97 m²,2,1
3.250 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),120 m²,2,2
1.400 €/mes,Goya (Distrito Salamanca. Madrid Capital),78 m²,2,1
3.500 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),400 m²,2,4
2.600 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),206 m²,4,1
1.250 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),84 m²,2,1
1.100 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),60 m²,1,1
4.000 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),302 m²,3,3
1.150 €/mes,Campamento (Distrito Latina. Madrid Capital),95 m²,4,2
790 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),52 m²,3,2
600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),27 m²,1,"22
 €/m²"
1.850 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),110 m²,2,2
750 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),52 m²,1,1
650 €/mes,Chopera (Distrito Arganzuela. Madrid Capital),45 m²,1,3ª planta
850 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),55 m²,1,1
1.650 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),101 m²,2,2
800 €/mes,Delicias (Distrito Arganzuela. Madrid Capital),50 m²,2,1
1.900 €/mes,Sol (Distrito Centro. Madrid Capital),138 m²,4,2
1.800 €/mes,Goya (Distrito Salamanca. Madrid Capital),95 m²,2,2
1.700 €/mes,Lista (Distrito Salamanca. Madrid Capital),115 m²,3,2
790 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),70 m²,1,2
1.550 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),90 m²,3,2
1.400 €/mes,Goya (Distrito Salamanca. Madrid Capital),70 m²,3,1
1.100 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),88 m²,2,2
1.200 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),100 m²,4,1
2.700 €/mes,Goya (Distrito Salamanca. Madrid Capital),185 m²,3,2
850 €/mes,Goya (Distrito Salamanca. Madrid Capital),42 m²,1,1
2.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),115 m²,3,3
1.400 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),75 m²,1,1
680 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),56 m²,1,1
700 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),26 m²,1,1
