rent_price,location,sq_mt,bedroom_n,bathroom_n
2.400 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),155 m²,5,1
3.700 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),240 m²,4,3
575 €/mes,Apóstol Santiago (Distrito Hortaleza. Madrid Capital),32 m²,1,1
700 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),40 m²,1,1
3.200 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),170 m²,3,2
670 €/mes,Simancas (Distrito San Blas. Madrid Capital),50 m²,2,1
650 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),36 m²,1,1
2.100 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),137 m²,4,2
725 €/mes,Canillejas (Distrito San Blas. Madrid Capital),60 m²,2,1
700 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),25 m²,1,1
1.600 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),112 m²,2,2
1.300 €/mes,Castellana (Distrito Salamanca. Madrid Capital),100 m²,2,1
1.100 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),76 m²,4,1
900 €/mes,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),80 m²,3,1
750 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),60 m²,1,1
700 €/mes,Ventas (Distrito Ciudad Lineal. Madrid Capital),56 m²,1,1
580 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),45 m²,1,1
700 €/mes,Adelfas (Distrito Retiro. Madrid Capital),40 m²,1,1
810 €/mes,Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital),53 m²,3,1
700 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),40 m²,1,1
750 €/mes,Rejas (Distrito San Blas. Madrid Capital),66 m²,1,1
1.900 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),121 m²,3,2
790 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),67 m²,3,1
1.600 €/mes,Goya (Distrito Salamanca. Madrid Capital),124 m²,2,1
5.700 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),263 m²,4,5
600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),25 m²,1,1
2.800 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),240 m²,4,3
3.700 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),440 m²,5,3
1.100 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),52 m²,2,1
750 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),65 m²,3,1
780 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),45 m²,2,1
2.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),160 m²,3,3
1.200 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),91 m²,3,2
950 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),72 m²,2,1
650 €/mes,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),80 m²,2,1
1.100 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),48 m²,2,1
770 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),35 m²,2,1
1.200 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),53 m²,1,1
800 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),56 m²,1,1
1.400 €/mes,Pacífico (Distrito Retiro. Madrid Capital),85 m²,3,1
1.600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),95 m²,2,2
3.000 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),180 m²,4,3
1.100 €/mes,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),90 m²,3,2
910 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),58 m²,2,1
3.800 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),600 m²,5,6
3.500 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),350 m²,"10
 €/m²",
800 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),56 m²,3,1
750 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),70 m²,2,1
1.600 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),90 m²,3,1
1.100 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),64 m²,2,1
1.100 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),65 m²,1,1
850 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),70 m²,2,1
1.300 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),100 m²,2,1
1.300 €/mes,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),55 m²,2,1
1.600 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),71 m²,4,1
725 €/mes,Pau de Carabanchel (Distrito Carabanchel. Madrid Capital),84 m²,1,1
770 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),42 m²,1,1
3.900 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),447 m²,"8
 €/m²",
795 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),65 m²,3,1
1.150 €/mes,Almenara (Distrito Tetuán. Madrid Capital),104 m²,3,1
1.350 €/mes,Almenara (Distrito Tetuán. Madrid Capital),64 m²,3,2
3.500 €/mes,Palacio (Distrito Centro. Madrid Capital),300 m²,4,2
1.800 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),156 m²,3,2
4.000 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),430 m²,5,5
700 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),50 m²,1,1
890 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),70 m²,3,1
1.500 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),105 m²,3,1
700 €/mes,Almendrales (Distrito Usera. Madrid Capital),75 m²,3,1
1.500 €/mes,Pacífico (Distrito Retiro. Madrid Capital),95 m²,2,1
3.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),212 m²,4,3
750 €/mes,Amposta (Distrito San Blas. Madrid Capital),80 m²,3,1
650 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),40 m²,2,1
670 €/mes,Los Rosales (Distrito Villaverde. Madrid Capital),55 m²,3,1
2.300 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),140 m²,2,3
2.500 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),141 m²,4,3
660 €/mes,Los Rosales (Distrito Villaverde. Madrid Capital),60 m²,3,1
695 €/mes,Las Águilas (Distrito Latina. Madrid Capital),60 m²,2,1
1.400 €/mes,Almenara (Distrito Tetuán. Madrid Capital),90 m²,2,2
950 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),100 m²,3,1
2.100 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),200 m²,4,2
725 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),61 m²,1,1
2.500 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),146 m²,2,2
2.300 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),156 m²,2,2
650 €/mes,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),55 m²,2,1
1.050 €/mes,Almenara (Distrito Tetuán. Madrid Capital),50 m²,1,1
2.000 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),130 m²,2,2
1.250 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),62 m²,1,1
850 €/mes,Simancas (Distrito San Blas. Madrid Capital),70 m²,1,1
695 €/mes,Butarque (Distrito Villaverde. Madrid Capital),65 m²,2,1
2.500 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),550 m²,4,4
1.800 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),107 m²,2,2
890 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),34 m²,1,1ª planta
2.900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),206 m²,4,1
680 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),29 m²,1,1
1.550 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),138 m²,3,2
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),30 m²,1,1
850 €/mes,Canillejas (Distrito San Blas. Madrid Capital),80 m²,3,2
800 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),80 m²,3,1
900 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),55 m²,2,1
1.200 €/mes,Pacífico (Distrito Retiro. Madrid Capital),70 m²,3,1
630 €/mes,Los Rosales (Distrito Villaverde. Madrid Capital),80 m²,2,1
1.000 €/mes,Castilla (Distrito Chamartín. Madrid Capital),65 m²,2,1
900 €/mes,Sol (Distrito Centro. Madrid Capital),65 m²,2,1
1.200 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),95 m²,3,2
2.200 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),140 m²,2,2
430 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),14 m²,1,1
1.700 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),83 m²,2,2
1.750 €/mes,El Viso (Distrito Chamartín. Madrid Capital),100 m²,3,3
720 €/mes,Cármenes (Distrito Latina. Madrid Capital),32 m²,1,1
750 €/mes,Quintana (Distrito Ciudad Lineal. Madrid Capital),65 m²,2,1
1.150 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),110 m²,2,2
770 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),69 m²,3,1
5.000 €/mes,Aeropuerto (Distrito Barajas. Madrid Capital),650 m²,7,7
1.300 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),65 m²,1,1
790 €/mes,Palacio (Distrito Centro. Madrid Capital),45 m²,2,1
1.800 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),110 m²,2,1
1.000 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),120 m²,3,2
2.200 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),219 m²,5,5
800 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),40 m²,1,1
650 €/mes,Amposta (Distrito San Blas. Madrid Capital),60 m²,2,1
3.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),150 m²,3,2
950 €/mes,Palacio (Distrito Centro. Madrid Capital),50 m²,1,1
1.700 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),90 m²,3,2
940 €/mes,Valderrivas (Distrito Vicálvaro. Madrid Capital),95 m²,3,2
3.000 €/mes,Castilla (Distrito Chamartín. Madrid Capital),265 m²,3,2
1.050 €/mes,Almagro (Distrito Chamberí. Madrid Capital),56 m²,2,1
1.000 €/mes,Jerónimos (Distrito Retiro. Madrid Capital),83 m²,2,2
780 €/mes,Los Ángeles (Distrito Villaverde. Madrid Capital),62 m²,3,1
945 €/mes,Simancas (Distrito San Blas. Madrid Capital),93 m²,3,2
3.500 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),400 m²,6,6
1.194 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),75 m²,1,1
4.900 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),145 m²,2,3
9.000 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),400 m²,5,6
1.095 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),58 m²,2,1
3.200 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),255 m²,4,4
1.000 €/mes,Goya (Distrito Salamanca. Madrid Capital),70 m²,3,1
7.000 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),333 m²,"21
 €/m²",
1.100 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),92 m²,2,2
2.300 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),150 m²,4,2
2.000 €/mes,Lista (Distrito Salamanca. Madrid Capital),115 m²,3,2
1.100 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),63 m²,2,1
741 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),93 m²,1,1
995 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),70 m²,2,1
3.500 €/mes,Almagro (Distrito Chamberí. Madrid Capital),250 m²,4,4
1.050 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),77 m²,2,1
1.450 €/mes,Palacio (Distrito Centro. Madrid Capital),96 m²,3,1
1.200 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),110 m²,3,2
990 €/mes,Castilla (Distrito Chamartín. Madrid Capital),90 m²,3,1
1.350 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),113 m²,3,2
860 €/mes,Lucero (Distrito Latina. Madrid Capital),50 m²,1,1
1.150 €/mes,Rejas (Distrito San Blas. Madrid Capital),100 m²,3,2
450 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),120 m²,2,2
1.250 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),107 m²,2,2
790 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),45 m²,2,1
550 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),35 m²,1,"15
 €/m²"
2.200 €/mes,Lista (Distrito Salamanca. Madrid Capital),69 m²,2,2
6.500 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),1.100 m²,6,8
800 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),80 m²,3,2
850 €/mes,Chopera (Distrito Arganzuela. Madrid Capital),50 m²,2,1
550 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),22 m²,1,3ª planta
1.350 €/mes,Timón (Distrito Barajas. Madrid Capital),116 m²,3,2
1.800 €/mes,Castilla (Distrito Chamartín. Madrid Capital),100 m²,2,1
2.600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),130 m²,2,2
990 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),76 m²,3,1
3.750 €/mes,Lista (Distrito Salamanca. Madrid Capital),206 m²,4,4
895 €/mes,Sol (Distrito Centro. Madrid Capital),55 m²,2,1
1.000 €/mes,Rejas (Distrito San Blas. Madrid Capital),115 m²,4,2
2.100 €/mes,Almagro (Distrito Chamberí. Madrid Capital),110 m²,2,1
1.600 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),80 m²,2,2
950 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),46 m²,2,1
1.100 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),85 m²,2,1
2.500 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),140 m²,3,2
2.200 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),127 m²,3,2
850 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),60 m²,1,1
850 €/mes,San Pascual (Distrito Ciudad Lineal. Madrid Capital),42 m²,1,1
2.400 €/mes,Almagro (Distrito Chamberí. Madrid Capital),137 m²,2,2
950 €/mes,Valdebernardo (Distrito Vicálvaro. Madrid Capital),110 m²,3,2
750 €/mes,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),2,1,Bajo
1.200 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),70 m²,2,1
840 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),74 m²,1,1ª planta
1.000 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),88 m²,2,2
1.200 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),68 m²,2,1
1.500 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),89 m²,2,2
660 €/mes,San Cristóbal (Distrito Villaverde. Madrid Capital),43 m²,2,1
670 €/mes,Almagro (Distrito Chamberí. Madrid Capital),40 m²,1,1
1.100 €/mes,San Fermín (Distrito Usera. Madrid Capital),100 m²,3,2
840 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),32 m²,1,1
990 €/mes,Lucero (Distrito Latina. Madrid Capital),115 m²,3,2
800 €/mes,Sol (Distrito Centro. Madrid Capital),47 m²,1,1
550 €/mes,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),24 m²,1,"22
 €/m²"
1.200 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),56 m²,2,1
700 €/mes,Canillejas (Distrito San Blas. Madrid Capital),65 m²,2,1
1.400 €/mes,Castilla (Distrito Chamartín. Madrid Capital),96 m²,3,1
680 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),65 m²,3,1
650 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),32 m²,1,4ª planta
630 €/mes,San Cristóbal (Distrito Villaverde. Madrid Capital),60 m²,2,1
790 €/mes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),64 m²,3,1
1.350 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),100 m²,2,2
909 €/mes,El Cañaveral (Distrito Vicálvaro. Madrid Capital),100 m²,3,2
830 €/mes,Los Rosales (Distrito Villaverde. Madrid Capital),80 m²,3,1
2.650 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),160 m²,3,3
850 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),47 m²,1,1
1.800 €/mes,Palacio (Distrito Centro. Madrid Capital),85 m²,2,1
2.100 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),83 m²,2,2
2.800 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),190 m²,3,2
850 €/mes,Canillejas (Distrito San Blas. Madrid Capital),105 m²,3,2
850 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),72 m²,2,1
740 €/mes,Amposta (Distrito San Blas. Madrid Capital),53 m²,3,1
700 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),49 m²,1,1
720 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),56 m²,2,1
710 €/mes,Comillas (Distrito Carabanchel. Madrid Capital),2,1,2ª planta
800 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),1,1,Bajo
890 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),40 m²,2,1
1.650 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),128 m²,3,2
1.500 €/mes,Adelfas (Distrito Retiro. Madrid Capital),108 m²,3,2
2.500 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),220 m²,5,3
5.500 €/mes,Piovera (Distrito Hortaleza. Madrid Capital),640 m²,5,5
680 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),57 m²,2,1
3.500 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),296 m²,6,5
2.000 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),140 m²,2,3
850 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),67 m²,1,1
890 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),50 m²,1,1
1.100 €/mes,Pau de Carabanchel (Distrito Carabanchel. Madrid Capital),90 m²,2,2
750 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),51 m²,1,1
900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),65 m²,2,3
950 €/mes,Goya (Distrito Salamanca. Madrid Capital),65 m²,2,1
890 €/mes,San Andrés (Distrito Villaverde. Madrid Capital),74 m²,3,1
700 €/mes,Simancas (Distrito San Blas. Madrid Capital),50 m²,2,1
1.490 €/mes,Castellana (Distrito Salamanca. Madrid Capital),67 m²,1,2
850 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),60 m²,2,1
1.100 €/mes,Castilla (Distrito Chamartín. Madrid Capital),65 m²,2,2
1.100 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),40 m²,1,1
750 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),70 m²,2,1
1.800 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),83 m²,3,2
3.500 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),468 m²,7,2
800 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),54 m²,1,1
750 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),65 m²,2,1
950 €/mes,Imperial (Distrito Arganzuela. Madrid Capital),65 m²,2,1
6.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),300 m²,4,5
775 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),74 m²,2,1
650 €/mes,Delicias (Distrito Arganzuela. Madrid Capital),46 m²,1,1
775 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),67 m²,2,1
1.650 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),90 m²,2,1
4.500 €/mes,Almagro (Distrito Chamberí. Madrid Capital),390 m²,5,3
825 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),80 m²,3,1
2.700 €/mes,Palacio (Distrito Centro. Madrid Capital),102 m²,2,2
750 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),40 m²,1,1
825 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),70 m²,3,1
870 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),59 m²,1,1
1.150 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),57 m²,2,1
1.150 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),50 m²,2,1
890 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),90 m²,3,1
1.950 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),145 m²,3,3
1.240 €/mes,Atalaya (Distrito Ciudad Lineal. Madrid Capital),95 m²,1,1
855 €/mes,El Cañaveral (Distrito Vicálvaro. Madrid Capital),86 m²,2,2
750 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),100 m²,3,1
700 €/mes,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),60 m²,2,1
3.150 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),211 m²,4,3
1.300 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),1,1,1ª planta
2.400 €/mes,Castellana (Distrito Salamanca. Madrid Capital),170 m²,4,3
1.160 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),62 m²,3,1
850 €/mes,Los Ángeles (Distrito Villaverde. Madrid Capital),90 m²,3,2
650 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),68 m²,1,1
950 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),80 m²,3,1
500 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),25 m²,1,"20
 €/m²"
995 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),53 m²,2,1
650 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),65 m²,3,1
1.500 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),83 m²,2,1
3.500 €/mes,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),350 m²,4,5
770 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),75 m²,3,1
950 €/mes,Corralejos (Distrito Barajas. Madrid Capital),46 m²,1,1
2.400 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),122 m²,2,2
3.400 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),265 m²,4,3
2.500 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),115 m²,2,2
1.400 €/mes,Castilla (Distrito Chamartín. Madrid Capital),116 m²,3,2
925 €/mes,Almagro (Distrito Chamberí. Madrid Capital),60 m²,2,1
820 €/mes,San Isidro (Distrito Carabanchel. Madrid Capital),71 m²,2,1
1.400 €/mes,Aluche (Distrito Latina. Madrid Capital),130 m²,4,2
